University Name,State,Country,Course Name,Average Fees (Per Year),Currency
University of the West of Scotland,London,United Kingdom,MBA in Business Administration with Banking and Finance,15500.0,GBP
HTW Berlin,Berlin,Germany,Masters in Business Administration and Engineering: Interdisciplinary Management,8333.0,EUR
HTW Berlin,Berlin,Germany,Masters in Business Administration and Engineering,8333.0,EUR
Copenhagen Business School,Hovedstaden,Denmark,MSc in Business Administration and Digital Business,15200.0,USD
"University of Redlands, Rancho Cucamonga",California,United States,MBA in Business Administration,33624.0,USD
Glasgow Caledonian University,Glasgow City,United Kingdom,MBA in Global Masters of Business Administration,18998.0,GBP
Saint Leo University,St. Leo,United States,Masters in Business Administration,11700.0,USD
University of Roehampton,London,United Kingdom,MBA in Business Administration,18000.0,GBP
University of Roehampton,London,United Kingdom,MBA in Business Administration,18000.0,GBP
University of Roehampton,London,United Kingdom,MBA in Business Administration,18000.0,GBP
University of Roehampton,London,United Kingdom,MBA in Business Administration,18000.0,GBP
University of Lincoln,Lincolnshire,United Kingdom,MBA in Business Administration,17900.0,GBP
Southern Utah University,Utah,United States,MBA in Business Administration,79068.0,USD
London Metropolitan University,London,United Kingdom,Masters in Business Administration,18150.0,GBP
"Concordia University, Chicago",Illinois,United States,MBA in Business Administration,12780.0,USD
"Concordia University, Chicago",Illinois,United States,MBA in Business Administration - Digital Marketing,12780.0,USD
"Concordia University, Chicago",Illinois,United States,MBA in Business Administration - Leadership and Change Management,17040.0,USD
University of St. Francis,Illinois,United States,Masters in Business Administration: Finance,28764.0,USD
University of St. Francis,Illinois,United States,Masters in Business Administration: Accounting,28764.0,USD
University of St. Francis,Illinois,United States,Masters in Business Administration: Human Resource Management,28764.0,USD
University of St. Francis,Illinois,United States,MBA in Business Administration,14382.0,USD
University of St. Francis,Illinois,United States,Masters in Business Administration - Management,14364.0,USD
University of St. Francis,Illinois,United States,Masters in  Business Administration,28728.0,USD
Humboldt State University,California,United States,Masters in Business Administration,37824.0,USD
University of Suffolk,Suffolk,United Kingdom,MBA in Master of Business Administration,16497.0,GBP
Canterbury Christ Church University,Kent,United Kingdom,MBA in International,15500.0,GBP
University of Sunderland,Sunderland,United Kingdom,MBA in Business Administration,17000.0,GBP
University of Sunderland,Sunderland,United Kingdom,MBA in Business Administration (Finance) (London),17000.0,GBP
University of Sunderland,Sunderland,United Kingdom,Masters in Business Administration with a Postgraduate Certificate,17250.0,GBP
University of Sunderland,Sunderland,United Kingdom,Masters in Business Administration (Hospitality Management) - London,15000.0,GBP
University of Sunderland,Sunderland,United Kingdom,Masters in Business Administration (Finance),17000.0,GBP
University of Sunderland,Sunderland,United Kingdom,MBA in Cybersecurity (London),17000.0,GBP
University of Sunderland,Sunderland,United Kingdom,Masters in Business Administration (HRM),17000.0,GBP
University of Sunderland,Sunderland,United Kingdom,MBA in  Business Administration (London),17000.0,GBP
University of Sunderland,Sunderland,United Kingdom,Masters in Business Administration (Hospitality Management) (London),15000.0,GBP
University for the Creative Arts,Kent,United Kingdom,MBA in Business Administration,18500.0,GBP
GISMA Business School,Berlin,Germany,MBA in Business Administration,18000.0,EUR
Université Paris-Est Créteil,Creteil,France,MS in Business Administration,,EUR
Universite Cote d'Azur,Nice,France,MS in Business Management and Administration,,EUR
Arden University,Coventry,United Kingdom,MBA in Business Administration,16500.0,GBP
Clayton State University,Georgia,United States,MBA in Business Administration,22028.0,USD
Friends University,Kansas,United States,Masters in Professional Business Administration,19080.0,USD
University of Northampton,Northamptonshire,United Kingdom,Masters in Business Administration (with Work Placement),17500.0,GBP
Mercy College,New York,United States,Masters in Business Administration,37044.0,USD
University of Wales Trinity Saint David,Swansea,United Kingdom,MBA in  Business Administration,15000.0,GBP
Conservatoire National des Arts et Métiers,Paris,France,MS in Business Administration,14500.0,EUR
Wrexham Glyndwr University,Wales,United Kingdom,MBA in Business Administration,11000.0,GBP
University of Gloucestershire,Gloucestershire,United Kingdom,Masters in Global Business Administration,,GBP
Berlin International University of Applied Sciences,Berlin,Germany,MBA in Business Administration,8028.0,EUR
IESE Business School,Barcelona,Spain,Masters in Business Administration,84000.0,USD
"Hult International Business School, San Francisco",San Francisco,United States,MBA in Business Administration,87900.0,USD
"Hult International Business School, London Graduate",London,United Kingdom,MBA in Business Administration,64000.0,GBP
Siena College,New York,United States,Masters in Business Administration,21600.0,USD
"Long Island University, Post",New York,United States,MBA in Business Administration,24336.0,USD
IE Business School,Madrid,Spain,Masters in International MBA,82300.0,USD
Berlin International University of Applied Sciences,Berlin,Germany,MBA in Business Administration,13000.0,EUR
EBS University,Dortmund,Germany,Masters in Business Administration,23653.0,EUR
Kiel University of Applied Science,Brandenburg,Germany,MSc in Business Management (for Non- Business Graduates),,EUR
Munich Business School,Bavaria,Germany,MBA in General Management,32000.0,EUR
SDA Bocconi School of Management,Milano,Italy,Masters in Business Administration,75000.0,EUR
Warwick Business School,Coventry,United Kingdom,Masters in Business Administration,53750.0,GBP
Paris School of Business,Paris,France,Masters in Business Administration,17225.0,EUR
University of the Incarnate Word,Texas,United States,MBA in Business Administration(General MBA),16500.0,USD
William Paterson University,New Jersey,United States,Masters in Business Administration,25180.0,USD
University of Nebraska at Kearney,Nebraska,United States,Masters in Business Administration,9719.0,USD
Radford University,Virginia,United States,MBA in Business Administration,18503.0,USD
Barry University,Florida,United States,MBA in Business Administration,18360.0,USD
IU International University of Applied Sciences,Berlin,Germany,MBA in Master of Business Administration,8028.0,EUR
IU International University of Applied Sciences,Berlin,Germany,MBA in One Year Master of Business Administration,8469.0,EUR
La Sierra University,California,United States,Masters in Business Administration,18648.0,USD
Eastern Kentucky University,Kentucky,United States,MBA in Business Administration,14402.0,USD
Amity University,London,United Kingdom,MBA in Business Administration,15000.0,GBP
Salem University,West Virginia,United States,MBA in Business Administration - Accounting,23400.0,USD
Saint Mary's University of Minnesota,Minnesota,United States,MBA in Business Administration,9750.0,USD
Ohio Dominican University,Ohio,United States,Masters in Business Administration,18000.0,USD
The University of West Alabama,Alabama,United States,Masters in Business Administration,15000.0,USD
Okanagan College,British Columbia,Canada,Certificate in Entrepreneurship and Small Business Management,8838.0,CAD
Okanagan College,British Columbia,Canada,Certificate in Business Administration,8838.0,CAD
Auckland Institute of Studies,Auckland,New Zealand,Masters in Business Administration,22500.0,NZ
University of North Carolina Wilmington,North Carolina,United States,MBA in International Master of Business Administration,26856.0,USD
